reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFP3ydsl4ba9gfuomBZiKd8NtIzPHilgCv-CtmleUPCwxCObHB7CA4Rs_0AOm54UkcQO4vc8d2xioQ7fuE,Rispandi Pandi,https://lh3.googleusercontent.com/-hNmeJw1r7zg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclLAM2yhDbuQY28zjXyxv9CtadaBg/photo.jpg,"Otp kata ny udah di kirim,tapi gak ada pesan yang masuk..piyelah",1,0,2.2.2,2020-07-19 07:29:30,"Halo, Pandi.
 Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi.Saat ini sistem telah normal kembali. Silahkan untuk dicoba kembali. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi",2020-07-19 12:07:55,newest,com.telkom.tracencare
gp:AOqpTOGjUyzZHX9tVAI5pYFF77FlKERrZ3K5yPq9HxKVN9Am4FLggJdOzf_OfDEfNLzbMxek0H8SMEpAe1RTQdA,Reva Ramadhana Aryanto,https://lh3.googleusercontent.com/a-/AOh14GioeZ6gMLWFbbojj_u3yIf0oaJSlu-U-D8qHGTDPg,"Ini aplikasi gimana sih, di kelurahan saya padahal sudah ada 2 orang positif COVID sejak minggu lalu, tapi di aplikasi ini kelurahan saya masih zona hijau, mohon segera di perbaiki, jadi sia"" Instal aplikasi kalau kerjanya buruk kayak gini!!!",1,6,2.2.2,2020-07-19 06:02:57,"Halo, Asraf. 
Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih",2020-07-19 06:18:13,newest,com.telkom.tracencare
gp:AOqpTOFrbihCMQrDXU8xtdljm63AEhpDnfIYPrnoaL19meJCZ3vmfEd1drP6o7tZoMk7vyZCGdRUJvnwfjnBKQI,andre hari yadi,https://lh3.googleusercontent.com/a-/AOh14GgEx_7w0_7TRTMLmHSybCvSAa1nvwNUNZ9bPE1K,"Otp nya diperbaiki dulu biar bsa berpartisipasi, udah android 10 gk ada otp masuk",1,0,2.2.2,2020-07-19 05:21:32,"Halo, Andre.
 Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi.Saat ini sistem telah normal kembali. Silahkan untuk dicoba kembali. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi",2020-07-19 12:08:33,newest,com.telkom.tracencare
gp:AOqpTOEIzqlNHTyosICp8fA126hWRSKAq4tM-EuFhoIVyjDaFiYSQ6qpihoVXEI2r2haCqBu9ygd6LRRtUrctD4,Ariez Wahyu,https://lh3.googleusercontent.com/a-/AOh14Gg5JgB3FqqWjINV7x1LRx0d0nXoUCP5jfBXzCTx0w,Tidak bisa registrasi Otp tidak diterima masuk ke nomer saya,1,0,2.2.2,2020-07-19 05:08:30,"Halo, Ariez. Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi.Saat ini sistem telah normal kembali. Silahkan untuk dicoba kembali. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi",2020-07-19 12:08:48,newest,com.telkom.tracencare
gp:AOqpTOFFZdiNEw6NcOrsXcn098hCYxewgpO7KSqUA0KHTgirOrLf7WlTn-EM6EQEdohpm-1Qfys4k2ASi9Y30Fw,Ericson Silalahi,https://lh3.googleusercontent.com/-rBcjyIGGtZU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl_NRNMAlrMmc5fca27Ucx4w3GnOQ/photo.jpg,OTP tidak terkirim sudah berkali2 ulang. mau flight besok tolong diperbaiki,1,0,2.2.2,2020-07-19 04:52:39,"Halo, Ericson. Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi.Saat ini sistem telah normal kembali. Silahkan untuk dicoba kembali. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi",2020-07-19 12:09:45,newest,com.telkom.tracencare
gp:AOqpTOGVUT-H-xa77mD411uU16AXYdQ0J6--HYhfd8r5JTgcijfh-2VzCq1qihxaopUwEkYZQNLCOPuLAbhKemQ,Adhitya Ilham Ramdhani,https://lh3.googleusercontent.com/a-/AOh14GgdTfGq2rmtG8BBPGDJp7bnav27-oaXSGKFYmqJwA,tidak bisa kirim otp ke hp yg baru,1,0,2.2.2,2020-07-19 02:20:53,"Halo, Ilham. 
Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi.Saat ini sistem telah normal kembali. Silahkan untuk dicoba kembali. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi",2020-07-19 12:10:56,newest,com.telkom.tracencare
gp:AOqpTOGYTj52avOhP5DbtcLr2obhoOby4zm4nFTpaLryvD6YsWSAPRfXPneei8UAoId3tn3rNFnCF47AkNSk5AI,Heli Yani,https://lh3.googleusercontent.com/a-/AOh14Gg9mYqzX6H2eE32JOA7PeTMHInWnQcXj0XHJl2O,gk bisa di gunakan ini aplikasi nya,1,0,2.2.2,2020-07-18 23:24:42,"Halo, Heli. 
Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi.Saat ini sistem telah normal kembali. Silahkan untuk dicoba kembali. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi",2020-07-19 12:12:06,newest,com.telkom.tracencare
gp:AOqpTOFRhxeSukvWymwd-4iJ4hbHRna_F9A3-QcND6xbogW4QdctKGxfWWBlmtmW-EHLL_2MVGjHD5JzB_2_LQs,Fatan Bro,https://lh3.googleusercontent.com/a-/AOh14GgCen_KsrR0zX925D2QvIVNa-El3zCZ2M2ZCM2X,Apakah ada yang tau mengatasi OTP tidak di kirim kirim??? Mohon solusinya. Saya menggunakan Telkomsel,1,0,2.2.2,2020-07-18 18:59:19,"Halo, Fatan. Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi.Saat ini sistem telah normal kembali. Silahkan untuk dicoba kembali. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi",2020-07-19 12:12:43,newest,com.telkom.tracencare
gp:AOqpTOHTrjHbfQhCnL25kQn1c7KRIfH9Q5Lkxwa6vcdQ3oyboEEML_4h90AGp6hjHePDGc2GWErXqY06obCVcSk,Aris Aris,https://lh3.googleusercontent.com/-oYI-Ablkp4k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmXUWrQntZwdFh1K07_Ts_c-vIwQw/photo.jpg,Kok bisa desa yg g ditemukan satupun warganya terinfeksi covid 19 dinyatakan zona merah,1,0,2.2.2,2020-07-18 06:22:59,"Halo, Aris. 
Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih",2020-07-19 06:10:58,newest,com.telkom.tracencare
gp:AOqpTOHweX93AskFTFMCczorsN4OfWCj0aZZ5D1VTpKKUwirTZAxP1xJN4mavLA8cSQqUcjRLzoriBhzuw2QIBI,asepti rizki,https://lh3.googleusercontent.com/a-/AOh14Ggfi9o7LpVS-m3KxiLad5WWZlKz1vT3mKVlD4eR,Tidak bisa menampilkan zona disaerah saya. Loading terur tidak bisa kebuka.,1,0,2.2.2,2020-07-17 15:59:56,"Halo, Asepti.
Terima kasih atas tanggapan dan dukungan Anda kepada PeduliLindungi.
Kami akan terus berupaya  untuk memperbaiki performansi aplikasi ini agar lebih mudah digunakan. Kami menghargai kesabaran Anda dalam menunggu perbaikan di rilis selanjutnya.
Terima kasih.",2020-07-19 06:08:45,newest,com.telkom.tracencare
gp:AOqpTOGGg9jO0JclaGmvlX_-lLT58kTpR-Nk8Cs99RUUpyyjmRVdDq93i-FFxyWEWc3k026x5MjkY7_zq4W5RDA,FIMAN AFIAT,https://lh3.googleusercontent.com/a-/AOh14GiNPc31mal8BABfYO2QXcSTiu5kcSeZjJLC8VXZzg,Keterangannya tidak sama dengan yang dikeluarkan pemerintah daerah,1,0,2.2.2,2020-07-17 12:47:54,"Halo, Fiman. 
Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih",2020-07-19 06:08:09,newest,com.telkom.tracencare
gp:AOqpTOFX-JGmHZkv8Zg9Rf9PJ-iOtAATEW72ocbYNCVYqsXYq1M2Sgv-xec3YrKBW9sQHbRhtTW9h2w3SgxdIrc,Slim 2020,https://lh3.googleusercontent.com/a-/AOh14GhOn7lEBVX8wvIQNgTznbKajxvfvN8hhHIwvSKj,Adanya paspor BCOV menandakan aplikasi ini sudah komersiil. Lagian paspor bebas covid tidak menjamin selamanya bebas covid-19.,1,0,2.2.2,2020-07-16 14:39:28,"Halo, Slim.
Terima kasih atas tanggapan dan dukungan Anda kepada PeduliLindungi. Apabila ada kendala dalam penggunaan aplikasi, Anda dapat melaporkan gangguan melalui email kami di pedulilindungi@mail.kominfo.go.id. Ayo bersama melawan Covid-19",2020-07-17 06:26:43,newest,com.telkom.tracencare
gp:AOqpTOGZ0MgjL2vitIeqkwA2bR7ujCL7A_C2kK9cbyvaPDRA66HJzr-UTOtW3w4wzD_ox2fYs-G3pTCGRWgOX5Q,nur rokhmad,https://lh3.googleusercontent.com/a-/AOh14Gh-0l2ZuFr0kLeyYL3LLxD502777gMad1TSymQX1w,"Handpone saya mengeluarkan notifikasi jaga jarak dan peringatan zona merah terus, padahal saya sudah masuk hijau.mohon solusinya. Karena jadi malah menganggu",1,0,2.2.1,2020-07-16 07:00:22,"Halo, Rokhmad.
Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi. 
Agar berjalan lebih baik segera update di versi PeduliLindungi di versi 2.2.2
Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi.",2020-07-17 06:29:15,newest,com.telkom.tracencare
gp:AOqpTOFlFZs9F0IRyknG-KUTzoFgJa5toLgFJWeWlPqT3r1IXdXtA74H7Tap6D6v4afg7Of_105026tLm3EF-4s,Nedih HS,https://lh3.googleusercontent.com/-2yc1QOO2SUY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckl3-XVlJbh-JWB9zD3m3idoWom7w/photo.jpg,"Percuma gk bisa dipake gara2 hp custom rom, padahal akses root gw tutup.",1,0,2.2.2,2020-07-15 21:41:10,"Halo Nedih HS
Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi.
Demi keamanan penggunaan aplikasi ini, saat ini hanya pengguna Handphone yang tidak diroot saja yang dapat menggunakan aplikasi ini.
Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi.",2020-07-16 00:56:51,newest,com.telkom.tracencare
gp:AOqpTOG5pEd4RVAaOakHez980OjtgEqJuTgV4iC2Me9AhAQO6xMA-Xtg43infSZIg2WX0bPyJSze4IZZtuCqOTM,Endang Supartinah,https://lh3.googleusercontent.com/-8H6G3fFcVAU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclohp_z8cve3L1aBDt8gDHTASCGCA/photo.jpg,Duh takut,1,0,2.2.2,2020-07-15 12:26:58,"Halo, Endang Supartinah.
Terima kasih atas tanggapan dan dukungan Anda kepada PeduliLindungi.
Apabila ada kendala dalam penggunaan aplikasi, Anda dapat melaporkan gangguan melalui email kami di pedulilindungi@mail.kominfo.go.id. Ayo bersama melawan Covid-19.",2020-07-16 00:55:53,newest,com.telkom.tracencare
gp:AOqpTOF6gqrutRKnYkpJ0yKlzp6Ekx5frAHVqTuJqhMCo1J3aHK8B9A80q8MGPET2A23GZTof2STeSJfU0RZXjk,boelky nee,https://lh3.googleusercontent.com/a-/AOh14Ghytpfdl0PA8MERCf8x2pw0buSkyOZdcsjymeHfQg,Zona ga update,1,0,,2020-07-15 02:46:19,"Halo, boelky nee. Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih",2020-07-15 03:04:42,newest,com.telkom.tracencare
gp:AOqpTOEU4bXF6EWmy7yEva4Vx4Asfdw1YFG1EYajWokEwuUid0MUMRTC8WoZ-RyPaR5A-W_EGROgcWqmFcCyzcg,Epri Ansi,https://lh3.googleusercontent.com/a-/AOh14GjgvqSxqcvQdc6MGj4KYAMjFI7RHyxVnPptZYk4,Maaf sblm nya mau tnya kenapa ada wilaya yg sda msuk kata zona merah.tpi di aplikasih msh zona hijau🙏🙏🙏,1,0,,2020-07-14 14:43:05,"Halo, Epri Ansi. Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih",2020-07-15 02:53:29,newest,com.telkom.tracencare
gp:AOqpTOFPoP6zbyyNCFIZ6k2RH4ZhuvhOJiquY6GXtZn7dd7yX83qt85DPhzSz9CofrQOVHLNYXBXx_zhM1xppEY,Mbah Surat,https://lh3.googleusercontent.com/a-/AOh14GiytDtY1vkpmBD7F5oNqhRd5RgMriBph6aM0Hwx-A,"DATA DARIMANA KELURAHAN KAMI KOK BISA MASUK ZONA MERAH, SEDANGKAN TIDAK ADA BERITA ORANG MENINGGAL/POSITIF KENA COVID?? Ada 1org melahirkan di RS malah ketularan beberapa minggu yg lalu & pulang langsung karantina mandiri,bayi nya aman. Tidak ada berita org terkena covid, tdk ada jg test massal tetapi kok sudah masuk zona merah. Jangan"" ada org periksa sakit flu langsung di lebel kena covid, buruknya app pemerintah & mudah memberi lebel tetapi data tdk sesuai fakta, APP TAK BERGUNA!!",1,20,2.2.2,2020-07-14 13:28:14,"Halo, Mbah Surat. Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih",2020-07-15 02:53:11,newest,com.telkom.tracencare
gp:AOqpTOFg_EYva6Sn_4n4jF5p8GaJCUInN50jSDALWOlsGdICcEHa3_D11nmEHaioXSoeaB6a4nOKc2YvynJlsH4,p project,https://lh3.googleusercontent.com/a-/AOh14GheDEZGShZe8Voc07jxk6ppWK3zmc-GpMcs_B4B,"Tolong........jika pemerintah serius menginginkan tujuan pembuatan aplikasi ini tercapai. APLIKASI INI DIJADIKAN WAJIB OLEH PERINTAH. (Agar penggunanya merata/kompak pakai semua) Jika tidak pakai aplikasi ini EMEI HP DI BLOKIR. Karna warga Indonesia, cuma install game, Olshop, Sosmed aja (Sampai memory HP jadi penuh). sedangkan aplikasi untuk KESELAMATAN seperti ini. Malah sepi peminat, ataupun ada yang instal sebentar lalu dibuang.",1,0,,2020-07-14 10:37:49,"Halo, p project.
Terima kasih sudah menghubungi PeduliLindungi. Kami akan mempertimbangkan tanggapan Anda untuk perbaikan aplikasi PeduliLindungi di rilis selanjutnya.
Terima kasih.",2020-07-15 02:52:08,newest,com.telkom.tracencare
gp:AOqpTOETnZULzNgKB8A9ah73xY00bEG2EPaKav2PrqK6PMUOKCthPKW9yhcHIKEmqBCnVh2IWdR0ranuGUs17ZU,Fedora Musik Medan,https://lh3.googleusercontent.com/a-/AOh14GiWf-LTYhQ80Pu02dfqKPWDLyanmLS_lrREA92s,"manfaat langsung yg bisa dirasakan cuma mengetahui daerah kita termasuk zona apa .. itupun tidak update .... fitur lain kurang bermanfaat, ketinggalan ..",1,0,2.2.2,2020-07-13 23:11:08,"Halo, Fedora Musik Medan.
Terima kasih sudah menghubungi PeduliLindungi dan sudah memberikan reportnya. Kami akan mempertimbangkan report Anda untuk perbaikan aplikasi PeduliLindungi di rilis selanjutnya.
Terima kasih.",2020-07-15 02:51:07,newest,com.telkom.tracencare
gp:AOqpTOGuSKQm5mpQ7sPpGplWL-_Qs_Rcu5I8DtS9j7f18iXDa8kFrV0alArrL3kQT7BcC0k-xOO_sQaox3Brpj0,Dody Lasminto,https://lh3.googleusercontent.com/a-/AOh14GglxdlmHTec0QeOomH9mS0GzJ2olwHlUcyvtOCq,Mohon ditambah zona hitam...,1,1,2.2.2,2020-07-13 17:51:58,"Halo, Dody Lasminto.
Terima kasih sudah menghubungi PeduliLindungi. Kami akan mempertimbangkan tanggapan Anda untuk perbaikan aplikasi PeduliLindungi di rilis selanjutnya.
Terima kasih.",2020-07-15 02:40:15,newest,com.telkom.tracencare
gp:AOqpTOEWi3FhwDGjXCO9UsrKOZgey0h9_aWZVYiHYUnIZlmmMYhsxrHQp_ADcMk_t9bAzlXB0bcDkqI55PuQvD4,Bujing Buding,https://lh3.googleusercontent.com/-3DKaJo1KKFU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnP3jzEU69OrFb4SkyJL0UeUWPjZw/photo.jpg,Masa mau sign in tekan tombol kirim otp gak bisa padahal no hp sama nama udah jelas,1,0,2.2.2,2020-07-12 07:46:43,"Halo, Bujing Buding

Sebelumnya mohon maaf atas ketidaknyamanan yang dirasakan. 
Kami akan terus berupaya  untuk memperbaiki performansi aplikasi ini agar lebih mudah digunakan. Kami menghargai kesabaran Anda dalam menunggu perbaikan di rilis selanjutnya.

Terima kasih.",2020-07-15 02:38:38,newest,com.telkom.tracencare
gp:AOqpTOGvVY6ZERCrFHi-KHQmdr5vJj5vfi6RP-DBYRiywP7zjTHvDup5UeA4L5LePSP2kzBEdKBhF8edmf_Coeg,Siti Atqonah,https://lh3.googleusercontent.com/-_ggrPYE_1w8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckc-Sjrz2pg04rSumlg-2WLlG4d4g/photo.jpg,Aplikasi ngaco,1,0,2.2.2,2020-07-12 04:18:36,"Halo, Siti Atqonah. Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Anda dapat melaporkan gangguan di aplikasi melalui email kami di pedulilindungi@mail.kominfo.go.id. Ayo bersama melawan Covid-19.",2020-07-16 07:10:42,newest,com.telkom.tracencare
gp:AOqpTOEAkiFJEgIWof53YKYDacdvRxGEvpO2-WkiTB6-Z7hRQMQpE9lPWJ6HdowHhlpWwtoiTqqPxdfZ1M6x_7E,Tati Yuliani,https://lh3.googleusercontent.com/a-/AOh14Gg6AXmlobzmEY1EDSGJvtYvwp4F-13fONh2h0q5,"Apa aplikasi ini ada manfaatnya??, NANYA",1,0,2.2.2,2020-07-11 13:23:07,"Halo Tati Yuliani
Terima kasih atas tanggapan dan dukungan Anda kepada PeduliLindungi.
Informasi mengenai cara kerja, cara menggunakan, dan penjelasan mengenai kerahasiaan data Anda pada aplikasi PeduliLindungi dapat Anda temui di www.pedulilindungi.id.",2020-07-15 02:24:49,newest,com.telkom.tracencare
gp:AOqpTOEfsulWgynQqnr7r5pFQ4q8wRmZoC1SsjEqkSwn8KauC08yHupF_7ZZZ0C_pB6s2pCVys6kDWBRCn-XX6Q,DORAEMON NOBITA,https://lh3.googleusercontent.com/-w9vz0MJ5b8U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmLs8rv4lHTX7WIbhBPbPpp92VrSQ/photo.jpg,Kenapa akun saya di blokir ya Saya kecewa,1,0,,2020-07-10 21:12:18,"Halo, DORAEMON NOBITA. Kami mohon maaf atas ketidaknyaman yang telah dirasakan. Anda dapat melaporkan gangguan melalui email kami di pedulilindungi@mail.kominfo.go.id. Ayo bersama melawan Covid-19. Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi.",2020-07-14 12:00:54,newest,com.telkom.tracencare
gp:AOqpTOHiz5oshmnv-6hdk7QVNs2xyEWfo6BhRddG3QQBzPs2j1jwq5l2z__YWMZbXTvnpT_dn025D8gmON8AkeM,ahmad zuhdi,https://lh3.googleusercontent.com/a-/AOh14Gg0fe1nb3j35Xvxiw5Rzz4YaMhWzmFOaJ7Z64ZOlw,Bikin panik warga sekitar kalau kasih data yg akurat 😏 bluetooth buat apa 🤔🤔🤔🤔🤔🤔 Mmmm mencurigakan,1,0,2.2.1,2020-07-10 17:06:05,"Halo, ahmad zuhdi. Kami mohon maaf atas ketidaknyaman yang telah dirasakan. Mohon dapat disampaikan juga lokasi detail Kelurahan/Kecamatannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi.",2020-07-14 12:05:19,newest,com.telkom.tracencare
gp:AOqpTOH3-RIhT3kDYIozkJiRJrUDHl1HgfKEMv51eJ8C-NmYSYdYF4g9yDo9kQQlbkRdZjTaKy-QGpRJKjepHlU,alvaro silitonga,https://lh3.googleusercontent.com/-2YxJhw2dPYI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclsWibc3FeO5czJ1mt50Hz_LabQhw/photo.jpg,Aplikasi bohong. Udah jelas kota kami dinyatakan zona merah kenapa masih hijau.. jangan percaya aplikasi ini.,1,0,2.2.2,2020-07-10 15:12:43,"Halo alvaro silitonga, mohon maaf, agar dapat di infomasikan perihal detail informasi lokasi area nya (Kelurahan/Kecamatan) supaya kami dapat lebih mudah mengkonfirmasi data tersebut. Kami akan terus berupaya memberikan informasi terbaru dan seakurat mungkin. Terima kasih atas tanggapan dan dukungan Anda kepada PeduliLindungi.",2020-07-13 14:20:27,newest,com.telkom.tracencare
gp:AOqpTOGUsaM1ao1s1xKzmazL0_giaeqCS0Q3hEzW-F5D1I9-67bg_Uc8fYWVGwc2LFIXFquMMoEzj3BJJfdMZt4,Dimas Arif,https://lh3.googleusercontent.com/a-/AOh14GjFRUm0731sldM71ryGViWJ6y-XjU-3d3J8gPRHUQ,"Gimana mau melindungi, buka aplikasi aja gabisa katanya HP ANDA SUDAH DI ROOT. Padahal dari pertama kali beli hp gapernah root sama sekali. Jangan kalah dong sama aplikasi swasta yg udah canggih",1,1,2.2.2,2020-07-10 08:37:02,"Halo Dimas Arif, Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi.
Demi keamanan penggunaan aplikasi ini, saat ini hanya pengguna Handphone yang tidak diroot saja yang dapat menggunakan aplikasi ini. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi.",2020-07-13 14:22:14,newest,com.telkom.tracencare
gp:AOqpTOGYHD67xF5TIsF6LHOpPfSZXdkV2cjVt3FqzmBzKnrcF_K4QdDChTu9o3Y-AT6Ileb6ZJz-6-sjzUToA9A,Glory Kause,https://lh3.googleusercontent.com/a-/AOh14GhLquxYGsMLh6IErD5mjpx_nSEEfcLFAkOAKQitww,"Udah coba berkali-kali tapi tetap nggak bisa kirim OTP. Tulisannya tidak ada koneksi internet, padahal connection on terus",1,0,2.2.2,2020-07-10 02:48:21,"Halo, Glory.
 Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi. Mohon diupdate versi Android diatas 5.0 agar berjalan lancar pada perangkat. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi.",2020-07-10 09:49:25,newest,com.telkom.tracencare
gp:AOqpTOF-5_AE0wBvhRedzrIpPk-lF7kdNJoi3pevLioei4NBQQGv3EIfMp8MWJyvjP_QnEnpM66KY3u4HViQmHg,Marlia Alting,https://lh3.googleusercontent.com/-T9wXywu2A7k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmPDhUP6XHIAuCAlAFS1rWaVb2sFQ/photo.jpg,"Di zona merah,tapi kenapa tulisan nya ko zona hijau parah ni😁😁🙏🙏🙏",1,0,2.2.2,2020-07-09 12:17:30,"Halo, Marlia.
Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih",2020-07-10 09:50:25,newest,com.telkom.tracencare
gp:AOqpTOGTTtRcNmK8gwXNCF3L7l3govE2TeYN7aeal7pZZY6W-xExf3UK70GafOZ0NZnmEXqRBHxYcE-8laxp-qI,Indah Siwi,https://lh3.googleusercontent.com/-Z2xtKE2A5fI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm9nqd9iwPnGu7uPaWFaFPq5-AhnQ/photo.jpg,Kenapa tidak bisa di pasang di hp saya padahal hp saya tidak bermasalah sama sekali,1,0,2.2.2,2020-07-09 05:47:34,,,newest,com.telkom.tracencare
gp:AOqpTOEhv88H3gPQa68DpxnjmoMADdQ4mliiDP2x1UuhDnc7PZtaVjEHPN4qjwPonujzES71CU9hZFP7VxaJs_s,Ahelso 501,https://lh3.googleusercontent.com/a-/AOh14Gj5fjdXhBcfJqGWMb3d1ZF6PYJYwBw3vuWzQKb5kw,Menyalakan bluetooth terus menerus aman kah bagi hp ?? Ntar malah terserang malware. Kok jadi takut menggunakan aplikasi ini.,1,1,2.2.2,2020-07-09 01:25:27,"Halo,
Terima kasih atas tanggapan dan dukungan Anda kepada PeduliLindungi. Untuk hal tersebut, silahkan menyimak pers release dari Kominfo berikut ini:

https://kominfo.go.id/content/detail/25866/siaran-pers-no-57hmkominfo042020-tentang-aplikasi-pedulilindungi-aman-dari-phising-dan-malware-diunduh-lewat-app-store-dan-play-store/0/siaran_pers",2020-07-09 02:52:40,newest,com.telkom.tracencare
gp:AOqpTOF_cPocXIsF08Bw85hI1lLZ0Prtzd-ysxY_As8FmLsdMZoqzPMgqYJ0t-9OILnBp0VWum1A_l2BMZo-FYE,Dyoti,https://lh3.googleusercontent.com/-lHffBciVWM0/AAAAAAAAAAI/AAAAAAAAOOQ/AMZuuckXpXuvUg1yHBkUSwuvQZIS_3kz9A/photo.jpg,Sepertinya tidak akurat. Membuat hp panas karena berat.,1,0,,2020-07-09 01:01:52,"Halo, Seo Jang Geum.
Terima kasih atas tanggapan dan dukungan Anda kepada PeduliLindungi.
Apabila ada kendala dalam penggunaan aplikasi, Anda dapat melaporkan gangguan melalui email kami di pedulilindungi@mail.kominfo.go.id. Ayo bersama melawan Covid-19.",2020-07-09 02:51:06,newest,com.telkom.tracencare
gp:AOqpTOFRdyncvF7hGAvpS9cAjczCVJ4Pwtjl1E3RZadlB0KjJwi1Dehh8dPZSyIdSe0QiGmmlp6P2dr4mFuEfq0,Afra Shintia,https://lh3.googleusercontent.com/a-/AOh14Gih7-9QFNhZ5TgJge1FQ5yhIT6PeyDFYB8XKh4Rbg,Kurang lengkap dan informasi yg diberikan tidak update. Ada yg zona merah tp disini masih zona hijau heran,1,0,2.2.2,2020-07-08 22:27:48,"Halo, Afra Shintia, Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih",2020-07-09 02:49:27,newest,com.telkom.tracencare
gp:AOqpTOFleoPI9SKCEZ4EM5LVoJM_2xWzjBUyjc9ThNqM4cedsZea4O_gxXqROWy7z2KuIWQS5jUdWMvxSZ-5WjQ,darmawangsa yuswinta,https://lh3.googleusercontent.com/a-/AOh14Ggzxu9qIWq8ki6E8Qg6osafQbuqruI4PUcFL3J9Ag4,Tidak update status zona,1,0,,2020-07-08 09:33:33,"Halo, darmawangsa yuswinta, Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih",2020-07-09 02:37:58,newest,com.telkom.tracencare
